abbr,relative_margin,electoral_votes,national_margin,final_margin
NE-03,-0.4518432819184031,1,0.10210169047482838,-0.34974159144357475
WV,-0.39058694193158006,4,0.10210169047482838,-0.2884852514567517
WY,-0.3551588211181596,3,0.10210169047482838,-0.25305713064333124
AL,-0.3321477306001151,9,0.10210169047482838,-0.23004604012528673
TN,-0.3077536754515479,11,0.10210169047482838,-0.20565198497671955
KY,-0.3053211596578509,8,0.10210169047482838,-0.20321946918302253
MS,-0.28539683046259756,6,0.10210169047482838,-0.1832951399877692
ID,-0.28305790373617545,4,0.10210169047482838,-0.1809562132613471
OK,-0.28217861967226615,7,0.10210169047482838,-0.18007692919743779
ND,-0.2555572694644439,3,0.10210169047482838,-0.15345557898961554
IN,-0.20612084123636426,11,0.10210169047482838,-0.10401915076153588
AR,-0.2054826295779158,6,0.10210169047482838,-0.10338093910308742
LA,-0.20235001415645293,8,0.10210169047482838,-0.10024832368162455
SC,-0.19139157996684084,9,0.10210169047482838,-0.08928988949201246
SD,-0.18603613337220842,3,0.10210169047482838,-0.08393444289738004
MO,-0.16347785170228682,10,0.10210169047482838,-0.06137616122745844
NE-AL,-0.150377027710025,2,0.10210169047482838,-0.04827533723519663
UT,-0.12162241956282345,6,0.10210169047482838,-0.01952072908799507
FL,-0.12074150446899214,30,0.10210169047482838,-0.018639813994163756
TX,-0.10179253288992843,40,0.10210169047482838,0.00030915758489995226
OH,-0.09918595240199156,17,0.10210169047482838,0.002915738072836821
ME-02,-0.09880627802784633,1,0.10210169047482838,0.003295412446982046
MT,-0.09720851258952531,4,0.10210169047482838,0.0048931778853030655
IA,-0.09475424054315004,6,0.10210169047482838,0.007347449931678338
KS,-0.09459808639520367,6,0.10210169047482838,0.007503604079624707
AK,-0.06035874019123114,3,0.10210169047482838,0.04174295028359724
NE-01,-0.05721262471148905,1,0.10210169047482838,0.04488906576333933
MI,-0.04334862376869515,15,0.10210169047482838,0.05875306670613323
GA,-0.04162065150032538,16,0.10210169047482838,0.060481038974503
NC,-0.03126517558579065,16,0.10210169047482838,0.07083651488903772
WI,-0.015014382788167396,10,0.10210169047482838,0.08708730768666098
PA,0.004444302127030479,19,0.10210169047482838,0.10654599260185886
AZ,0.011658537079831516,11,0.10210169047482838,0.11376022755465989
NJ,0.0337925122105837,14,0.10210169047482838,0.13589420268541208
ME-AL,0.05316013818619609,2,0.10210169047482838,0.15526182866102448
VA,0.05730108139490185,13,0.10210169047482838,0.15940277186973023
NE-02,0.057924823499817195,1,0.10210169047482838,0.16002651397464557
RI,0.06456472242813643,4,0.10210169047482838,0.1666664129029648
MN,0.0647338402064062,10,0.10210169047482838,0.16683553068123458
NY,0.08064538402974782,28,0.10210169047482838,0.1827470745045762
NV,0.09144067533558128,6,0.10210169047482838,0.19354236581040968
NH,0.10487023276251348,4,0.10210169047482838,0.20697192323734187
IL,0.10932112108461246,19,0.10210169047482838,0.21142281155944084
DE,0.11055614539456408,3,0.10210169047482838,0.21265783586939246
NM,0.11097265030392084,5,0.10210169047482838,0.2130743407787492
CT,0.11131251122509679,7,0.10210169047482838,0.21341420169992517
HI,0.12577860283121786,4,0.10210169047482838,0.22788029330604626
CO,0.1846436404215877,10,0.10210169047482838,0.2867453308964161
OR,0.19881663100956332,8,0.10210169047482838,0.3009183214843917
ME-01,0.20512655440023853,1,0.10210169047482838,0.3072282448750669
WA,0.23687069519943213,12,0.10210169047482838,0.3389723856742605
CA,0.25300134386687284,54,0.10210169047482838,0.3551030343417012
MD,0.2577444980523446,10,0.10210169047482838,0.359846188527173
MA,0.2850734005568565,11,0.10210169047482838,0.38717509103168485
VT,0.3136775608584021,3,0.10210169047482838,0.41577925133323046
DC,0.8307596838590602,3,0.10210169047482838,0.9328613743338886
