abbr,relative_margin,electoral_votes,national_margin,final_margin
NE-03,-0.46694341127548417,1,0.06838475612548842,-0.3985586551499958
WY,-0.44851143691474393,3,0.06838475612548842,-0.3801266807892555
WV,-0.36326138137140046,4,0.06838475612548842,-0.29487662524591207
AR,-0.3527634179911695,6,0.06838475612548842,-0.28437866186568106
ID,-0.34699259164410384,4,0.06838475612548842,-0.27860783551861545
TN,-0.3132955793682413,11,0.06838475612548842,-0.2449108232427529
OK,-0.3027971112733666,7,0.06838475612548842,-0.2344123551478782
KY,-0.28318382545997567,8,0.06838475612548842,-0.21479906933448725
AL,-0.282604663657314,9,0.06838475612548842,-0.2142199075318256
UT,-0.27173906583120966,6,0.06838475612548842,-0.20335430970572124
ND,-0.268418490770844,3,0.06838475612548842,-0.2000337346453556
SD,-0.22879379822534515,3,0.06838475612548842,-0.16040904209985674
LA,-0.19394347361639924,8,0.06838475612548842,-0.12555871749091083
MS,-0.1905238881076358,6,0.06838475612548842,-0.12213913198214738
SC,-0.17714283167944025,9,0.06838475612548842,-0.10875807555395184
MT,-0.17645124106736088,4,0.06838475612548842,-0.10806648494187246
KS,-0.16068086536997678,6,0.06838475612548842,-0.09229610924448836
MO,-0.1593896290103114,10,0.06838475612548842,-0.09100487288482298
IN,-0.14988129640432496,11,0.06838475612548842,-0.08149654027883654
NE-AL,-0.14312706719457396,2,0.06838475612548842,-0.07474231106908555
AK,-0.13613439077529865,3,0.06838475612548842,-0.06774963464981024
TX,-0.12988922604220637,40,0.06838475612548842,-0.06150446991671796
FL,-0.11969135290465774,30,0.06838475612548842,-0.05130659677916932
AZ,-0.0730465814429073,11,0.06838475612548842,-0.004661825317418877
OH,-0.06446286071956941,17,0.06838475612548842,0.003921895405919001
NE-01,-0.06157323184611348,1,0.06838475612548842,0.006811524279374939
NV,-0.04830304890582812,6,0.06838475612548842,0.020081707219660294
IA,-0.04387730570351363,6,0.06838475612548842,0.02450745042197479
GA,-0.04013873817676548,16,0.06838475612548842,0.02824601794872294
NC,-0.028023963032911287,16,0.06838475612548842,0.04036079309257713
PA,-0.003112177551070963,19,0.06838475612548842,0.06527257857441746
ME-02,0.0014782751416612993,1,0.06838475612548842,0.06986303126714971
MI,0.039901459904075495,15,0.06838475612548842,0.10828621602956391
NH,0.04239812196777776,4,0.06838475612548842,0.11078287809326617
WI,0.06222093333930068,10,0.06838475612548842,0.1306056894647891
VA,0.0664740475736617,13,0.06838475612548842,0.1348588036991501
MN,0.07457674523842149,10,0.06838475612548842,0.1429615013639099
NM,0.07578548460668726,5,0.06838475612548842,0.14417024073217566
NE-02,0.09913544153787571,1,0.06838475612548842,0.16752019766336412
CO,0.11311772980205843,10,0.06838475612548842,0.18150248592754686
NJ,0.11369914462036057,14,0.06838475612548842,0.182083900745849
IL,0.11579591114347837,19,0.06838475612548842,0.18418066726896679
ME-AL,0.13345292997290875,2,0.06838475612548842,0.20183768609839717
OR,0.16378931895257104,8,0.06838475612548842,0.23217407507805946
CA,0.17455866609828946,54,0.06838475612548842,0.24294342222377788
NY,0.18152786425861567,28,0.06838475612548842,0.24991262038410408
DE,0.18972753493275915,3,0.06838475612548842,0.25811229105824757
WA,0.19062232215166758,12,0.06838475612548842,0.25900707827715597
CT,0.21572204530314887,7,0.06838475612548842,0.2841068014286373
RI,0.23942017451704042,4,0.06838475612548842,0.30780493064252884
MA,0.2606697608863249,11,0.06838475612548842,0.3290545170118133
ME-01,0.26542758480415624,1,0.06838475612548842,0.3338123409296446
MD,0.28736012729337074,10,0.06838475612548842,0.3557448834188591
VT,0.3671724336732559,3,0.06838475612548842,0.43555718979874436
HI,0.37329369719355965,4,0.06838475612548842,0.4416784533190481
DC,0.8356235494146247,3,0.06838475612548842,0.9040083055401131
